date,rnum,rank,rankInten,rankOldAndNew,movieCd,rnum,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20170504,7,7,0,OLD,20161665,7,스머프: 비밀의 숲,2017-04-28,210098600,3.1,-101495600,-32.6,2157884600,31826,-9555,-23.1,297977,422,642
20170504,8,8,0,OLD,20173061,8,슈퍼 빼꼼: 스파이 대작전,2017-05-03,91180800,1.3,-54721100,-37.5,265678700,13913,-6150,-30.7,37608,315,424
20170504,9,9,0,OLD,20174165,9,극장판 또봇: 로봇군단의 습격,2017-04-27,61868600,0.9,-45081500,-42.2,743982700,9012,-4698,-34.3,97298,134,192
20170504,10,10,6,OLD,20175142,10,극장판 쿠로코의 농구 라스트 게임,2017-04-27,45872000,0.7,31185000,212.3,193043500,6665,4743,246.8,26102,73,107
20170505,1,1,0,OLD,20163603,1,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,3269303748,29.3,1139413748,53.5,10351877548,373681,104575,38.9,1213688,1218,5221
20170505,2,2,0,OLD,20174061,2,보스 베이비,2017-05-03,2753672236,24.7,1342876736,95.2,6023538136,352637,149702,73.8,795257,1116,3631
20170505,3,3,0,OLD,20162722,3,보안관,2017-05-03,2320947094,20.8,894736094,62.7,5644077694,281401,87538,45.2,704124,878,3062
20170505,4,4,0,OLD,20161726,4,임금님의 사건수첩,2017-04-26,1055355158,9.5,425053458,67.4,10248409076,130495,43991,50.9,1328568,663,1996
20170505,5,5,2,OLD,20161665,5,스머프: 비밀의 숲,2017-04-28,394813200,3.5,184714600,87.9,2552697800,51877,20051,63,349854,488,856
20170505,6,6,-1,OLD,20167542,6,분노의 질주: 더 익스트림,2017-04-12,428620500,3.8,120137700,38.9,28856270948,50923,9798,23.8,3516811,444,863
20170505,7,7,-1,OLD,20162871,7,특별시민,2017-04-26,367265500,3.3,104236000,39.6,9918825245,44484,8844,24.8,1288612,510,1140
20170505,8,8,0,OLD,20173061,8,슈퍼 빼꼼: 스파이 대작전,2017-05-03,162003500,1.5,70822700,77.7,427682200,21958,8045,57.8,59566,358,528
20170505,9,9,0,OLD,20174165,9,극장판 또봇: 로봇군단의 습격,2017-04-27,133910300,1.2,72041700,116.4,877893000,17149,8137,90.3,114447,182,294
20170505,10,10,1,OLD,20164721,10,미녀와 야수,2017-03-16,40316900,0.4,16071100,66.3,42051207879,4737,1521,47.3,5127793,58,77
20170506,1,1,2,OLD,20162722,1,보안관,2017-05-03,2452801346,28.3,131854252,5.7,8096879040,294102,12701,4.5,998226,1069,3812
20170506,2,2,-1,OLD,20163603,2,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,2557936407,29.5,-711367341,-21.8,12909813955,286689,-86992,-23.3,1500377,1133,4914
20170506,3,3,-1,OLD,20174061,3,보스 베이비,2017-05-03,1742628799,20.1,-1011043437,-36.7,7766166935,219836,-132801,-37.7,1015093,1033,3468
20170506,4,4,0,OLD,20161726,4,임금님의 사건수첩,2017-04-26,787254247,9.1,-268100911,-25.4,11035663323,95953,-34542,-26.5,1424521,668,2003
20170506,5,5,1,OLD,20167542,5,분노의 질주: 더 익스트림,2017-04-12,375093700,4.3,-53526800,-12.5,29231364648,44131,-6792,-13.3,3560942,451,941
20170506,6,6,1,OLD,20162871,6,특별시민,2017-04-26,226347500,2.6,-140918000,-38.4,10145172745,27522,-16962,-38.1,1316134,479,1019
20170506,7,7,-2,OLD,20161665,7,스머프: 비밀의 숲,2017-04-28,154270100,1.8,-240543100,-60.9,2706967900,20561,-31316,-60.4,370415,421,676
20170506,8,8,0,OLD,20173061,8,슈퍼 빼꼼: 스파이 대작전,2017-05-03,71142200,0.8,-90861300,-56.1,498824400,9731,-12227,-55.7,69297,308,437
20170506,9,9,0,OLD,20174165,9,극장판 또봇: 로봇군단의 습격,2017-04-27,58932300,0.7,-74978000,-56,936825300,7504,-9645,-56.2,121951,148,225
20170506,10,10,0,NEW,20170321,10,목소리의 형태,2017-05-09,29684200,0.3,29684200,100,59754400,3501,3501,100,6766,34,34
20170507,1,1,0,OLD,20162722,1,보안관,2017-05-03,2210941500,31.0,-241859846,-9.9,10307820540,261919,-32183,-10.9,1260145,1091,4030
20170507,2,2,0,OLD,20163603,2,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1984075400,27.8,-573861007,-22.4,14893889355,223461,-63228,-22.1,1723838,1084,4619
20170507,3,3,0,OLD,20174061,3,보스 베이비,2017-05-03,1533772700,21.5,-208856099,-12,9299939635,192172,-27664,-12.6,1207265,996,3356
20170507,4,4,0,OLD,20161726,4,임금님의 사건수첩,2017-04-26,564665000,7.9,-222589247,-28.3,11600328323,68526,-27427,-28.6,1493047,678,1961
20170507,5,5,0,OLD,20167542,5,분노의 질주: 더 익스트림,2017-04-12,262152100,3.7,-112941600,-30.1,29493516748,30612,-13519,-30.6,3591554,446,937
20170507,6,6,0,OLD,20162871,6,특별시민,2017-04-26,147873200,2.1,-78474300,-34.7,10293045945,17950,-9572,-34.8,1334084,476,947
20170507,7,7,0,OLD,20161665,7,스머프: 비밀의 숲,2017-04-28,119137100,1.7,-35133000,-22.8,2826105000,15744,-4817,-23.4,386159,416,643
20170507,8,8,0,OLD,20173061,8,슈퍼 빼꼼: 스파이 대작전,2017-05-03,58251800,0.8,-12890400,-18.1,557076200,7770,-1961,-20.2,77067,304,414
20170507,9,9,0,OLD,20174165,9,극장판 또봇: 로봇군단의 습격,2017-04-27,48911300,0.7,-10021000,-17,985736600,6148,-1356,-18.1,128099,139,201
20170507,10,10,1,OLD,20173301,10,"서서평, 천천히 평온하게",2017-04-26,28101000,0.4,772300,2.8,519530800,3588,200,5.9,69553,102,127
20170508,1,1,0,OLD,20162722,1,보안관,2017-05-03,1106714000,38.2,-1104227500,-49.9,11414534540,149813,-112106,-42.8,1409958,947,4299
20170508,2,2,0,OLD,20163603,2,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,823989500,28.5,-1160085900,-58.5,15717878855,102201,-121260,-54.3,1826039,999,4445
20170508,3,3,0,OLD,20174061,3,보스 베이비,2017-05-03,364931400,12.6,-1168841300,-76.2,9664871035,48542,-143630,-74.7,1255807,771,2660
20170508,4,4,0,OLD,20161726,4,임금님의 사건수첩,2017-04-26,237734900,8.2,-326930100,-57.9,11838063223,32564,-35962,-52.5,1525611,601,2091
20170508,5,5,0,OLD,20167542,5,분노의 질주: 더 익스트림,2017-04-12,136234300,4.7,-125917800,-48,29629751048,18064,-12548,-41,3609618,439,1002
20170508,6,6,0,OLD,20162871,6,특별시민,2017-04-26,84389000,2.9,-63484200,-42.9,10377434945,11613,-6337,-35.3,1345697,478,1046
20170508,7,7,3,OLD,20173301,7,"서서평, 천천히 평온하게",2017-04-26,16071500,0.6,-12029500,-42.8,535602300,2276,-1312,-36.6,71829,104,145
20170508,8,8,0,NEW,20156708,8,석조저택 살인사건,2017-05-09,14560000,0.5,14560000,100,43612000,1820,1820,100,5540,9,9
20170508,9,9,-2,OLD,20161665,9,스머프: 비밀의 숲,2017-04-28,9753600,0.3,-109383500,-91.8,2835858600,1501,-14243,-90.5,387660,233,296
20170508,10,10,3,OLD,20163185,10,언노운 걸,2017-05-03,9070300,0.3,-5917300,-39.5,107298100,1235,-556,-31,13135,61,83
20170509,1,1,16,OLD,20179382,1,에이리언: 커버넌트,2017-05-09,2310310850,23.1,2304330850,38534,2329985850,279185,278587,46586.5,281028,841,3592
20170509,2,2,1,OLD,20174061,2,보스 베이비,2017-05-03,1999922200,20.0,1634990800,448,11664793235,261424,212882,438.6,1517231,764,2524
20170509,3,3,-2,OLD,20162722,3,보안관,2017-05-03,1988366800,19.9,881652800,79.7,13402901340,241627,91814,61.3,1651585,806,3366
20170509,4,4,-2,OLD,20163603,4,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1592356800,16.0,768367300,93.2,17310235655,183247,81046,79.3,2009286,748,2884
20170509,5,5,3,OLD,20156708,5,석조저택 살인사건,2017-05-09,686422300,6.9,671862300,4614.4,730034300,84068,82248,4519.1,89608,493,1921
20170509,6,6,10,OLD,20170321,6,목소리의 형태,2017-05-09,576663700,5.8,571929200,12080,661083700,74057,73433,11768.1,83782,450,1019
20170509,7,7,-3,OLD,20161726,7,임금님의 사건수첩,2017-04-26,275732000,2.8,37997100,16,12113795223,35102,2538,7.8,1560713,433,888
20170509,8,8,1,OLD,20161665,8,스머프: 비밀의 숲,2017-04-28,131901700,1.3,122148100,1252.3,2967760300,17896,16395,1092.3,405556,247,318
20170509,9,9,-4,OLD,20167542,9,분노의 질주: 더 익스트림,2017-04-12,88767500,0.9,-47466800,-34.8,29718518548,10874,-7190,-39.8,3620492,195,289
20170509,10,10,2,OLD,20173061,10,슈퍼 빼꼼: 스파이 대작전,2017-05-03,64007300,0.6,58866300,1145,626224500,8979,8203,1057.1,86822,185,211
20170510,1,1,0,OLD,20179382,1,에이리언: 커버넌트,2017-05-09,618071400,28.4,-1692239450,-73.2,2948057250,81345,-197840,-70.9,362373,769,3529
20170510,2,2,1,OLD,20162722,2,보안관,2017-05-03,481728600,22.1,-1506638200,-75.8,13884629940,65039,-176588,-73.1,1716624,696,3229
20170510,3,3,1,OLD,20163603,3,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,378461900,17.4,-1213894900,-76.2,17688697555,46708,-136539,-74.5,2055994,692,2726
20170510,4,4,-2,OLD,20174061,4,보스 베이비,2017-05-03,214795800,9.9,-1785126400,-89.3,11879589035,28623,-232801,-89.1,1545854,529,1591
20170510,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,187922200,8.6,-498500100,-72.6,917956500,25466,-58602,-69.7,115074,460,1952
20170510,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,97900700,4.5,-478763000,-83,758984400,13125,-60932,-82.3,96907,438,1077
20170510,7,7,0,OLD,20161726,7,임금님의 사건수첩,2017-04-26,62439200,2.9,-213292800,-77.4,12176234423,8766,-26336,-75,1569479,410,879
20170510,8,8,1,OLD,20167542,8,분노의 질주: 더 익스트림,2017-04-12,32380800,1.5,-56386700,-63.5,29750899348,4358,-6516,-59.9,3624850,191,323
20170510,9,9,4,OLD,20173301,9,"서서평, 천천히 평온하게",2017-04-26,18129800,0.8,-12497500,-40.8,584359400,2722,-1035,-27.5,78308,83,113
20170510,10,10,2,OLD,20162871,10,특별시민,2017-04-26,12156400,0.6,-20404500,-62.7,10422152245,1741,-2515,-59.1,1351694,142,209
20170511,1,1,0,OLD,20179382,1,에이리언: 커버넌트,2017-05-09,555823000,25.8,-62248400,-10.1,3503880250,72975,-8370,-10.3,435348,790,3541
20170511,2,2,0,OLD,20162722,2,보안관,2017-05-03,474274400,22.0,-7454200,-1.5,14358904340,64302,-737,-1.1,1780926,699,3217
20170511,3,3,0,OLD,20163603,3,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,354835700,16.5,-23626200,-6.2,18043533255,43911,-2797,-6,2099905,694,2665
20170511,4,4,0,OLD,20174061,4,보스 베이비,2017-05-03,207525900,9.6,-7269900,-3.4,12087114935,27873,-750,-2.6,1573727,550,1553
20170511,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,199915400,9.3,11993200,6.4,1117871900,26492,1026,4,141566,460,1921
20170511,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,83631800,3.9,-14268900,-14.6,842616200,11127,-1998,-15.2,108034,446,1070
20170511,7,7,0,OLD,20161726,7,임금님의 사건수첩,2017-04-26,55791700,2.6,-6647500,-10.6,12232026123,8178,-588,-6.7,1577657,418,832
20170511,8,8,0,NEW,20164844,8,불한당: 나쁜 놈들의 세상,2017-05-17,42598000,2.0,42598000,100,54338000,5321,5321,100,6870,22,23
20170511,9,9,10,OLD,20175142,9,극장판 쿠로코의 농구 라스트 게임,2017-04-27,31102000,1.4,28688000,1188.4,288694500,4377,4052,1246.8,38924,55,78
20170511,10,10,-2,OLD,20167542,10,분노의 질주: 더 익스트림,2017-04-12,26715900,1.2,-5664900,-17.5,29777615248,3549,-809,-18.6,3628399,181,287
20170512,1,1,0,OLD,20179382,1,에이리언: 커버넌트,2017-05-09,916071355,28.1,360248355,64.8,4419951605,107955,34980,47.9,543303,830,3701
20170512,2,2,0,OLD,20162722,2,보안관,2017-05-03,709803222,21.8,235528822,49.7,15068707562,86702,22400,34.8,1867628,748,3367
20170512,3,3,0,OLD,20163603,3,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,578912978,17.8,224077278,63.1,18622446233,65437,21526,49,2165342,683,2715
20170512,4,4,0,OLD,20174061,4,보스 베이비,2017-05-03,346819622,10.6,139293722,67.1,12433934557,42863,14990,53.8,1616590,579,1652
20170512,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,283134845,8.7,83219445,41.6,1401006745,35076,8584,32.4,176642,472,1947
20170512,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,148755455,4.6,65123655,77.9,991371655,18056,6929,62.3,126090,464,1088
20170512,7,7,0,OLD,20161726,7,임금님의 사건수첩,2017-04-26,80160500,2.5,24368800,43.7,12312186623,10334,2156,26.4,1587991,429,837
20170512,8,8,2,OLD,20167542,8,분노의 질주: 더 익스트림,2017-04-12,37685600,1.2,10969700,41.1,29815300848,4449,900,25.4,3632848,178,282
20170512,9,9,-1,OLD,20164844,9,불한당: 나쁜 놈들의 세상,2017-05-17,28984000,0.9,-13614000,-32,83322000,2983,-2338,-43.9,9853,7,8
20170512,10,10,1,OLD,20173301,10,"서서평, 천천히 평온하게",2017-04-26,13625900,0.4,1706400,14.3,609904800,1784,135,8.2,81741,78,105
20170513,1,1,0,OLD,20179382,1,에이리언: 커버넌트,2017-05-09,1943969759,26.5,1027898404,112.2,6363921364,226810,118855,110.1,770113,822,3634
20170513,2,2,0,OLD,20162722,2,보안관,2017-05-03,1475699847,20.1,765896625,107.9,16544407409,174313,87611,101,2041941,758,3352
20170513,3,3,1,OLD,20174061,3,보스 베이비,2017-05-03,1154176047,15.7,807356425,232.8,13588110604,144673,101810,237.5,1761263,720,2363
20170513,4,4,-1,OLD,20163603,4,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1254581353,17.1,675668375,116.7,19877027586,140079,74642,114.1,2305421,734,2649
20170513,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,518259241,7.1,235124396,83,1919265986,61720,26644,76,238362,539,1906
20170513,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,326294459,4.4,177539004,119.3,1317666114,40387,22331,123.7,166477,464,1007
20170513,7,7,0,NEW,20173961,7,킹 아서: 제왕의 검,2017-05-17,211413700,2.9,211413700,100,245128700,23795,23795,100,27631,253,711
20170513,8,8,-1,OLD,20161726,8,임금님의 사건수첩,2017-04-26,104407900,1.4,24247400,30.2,12416594523,12979,2645,25.6,1600970,335,599
20170513,9,9,-1,OLD,20167542,9,분노의 질주: 더 익스트림,2017-04-12,61752300,0.8,24066700,63.9,29877053148,7257,2808,63.1,3640105,153,224
20170513,10,10,7,OLD,20161665,10,스머프: 비밀의 숲,2017-04-28,47745600,0.7,43878600,1134.7,3027525900,6475,5916,1058.3,414021,201,240
20170514,1,1,0,OLD,20179382,1,에이리언: 커버넌트,2017-05-09,1616139800,24.0,-327829959,-16.9,7980061164,189844,-36966,-16.3,959957,836,3544
20170514,2,2,0,OLD,20162722,2,보안관,2017-05-03,1389646100,20.6,-86053747,-5.8,17934053509,164624,-9689,-5.6,2206565,751,3236
20170514,3,3,0,OLD,20174061,3,보스 베이비,2017-05-03,1289171600,19.1,134995553,11.7,14877282204,160758,16085,11.1,1922021,723,2363
20170514,4,4,0,OLD,20163603,4,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1067398100,15.9,-187183253,-14.9,20944425686,120264,-19815,-14.1,2425685,720,2552
20170514,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,451035600,6.7,-67223641,-13,2370301586,53527,-8193,-13.3,291889,538,1847
20170514,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,288840300,4.3,-37454159,-11.5,1606506414,36149,-4238,-10.5,202626,466,988
20170514,7,7,0,OLD,20173961,7,킹 아서: 제왕의 검,2017-05-17,202530600,3.0,-8883100,-4.2,447659300,23119,-676,-2.8,50750,256,684
20170514,8,8,0,OLD,20161726,8,임금님의 사건수첩,2017-04-26,94455000,1.4,-9952900,-9.5,12511049523,11748,-1231,-9.5,1612718,341,582
20170514,9,9,1,OLD,20161665,9,스머프: 비밀의 숲,2017-04-28,50097700,0.7,2352100,4.9,3077623600,6594,119,1.8,420615,198,238
20170514,10,10,-1,OLD,20167542,10,분노의 질주: 더 익스트림,2017-04-12,48298900,0.7,-13453400,-21.8,29925352048,5662,-1595,-22,3645767,150,222
20170515,1,1,1,OLD,20162722,1,보안관,2017-05-03,470701000,24.3,-918945100,-66.1,18404754509,64447,-100177,-60.9,2271012,714,3246
20170515,2,2,-1,OLD,20179382,2,에이리언: 커버넌트,2017-05-09,443849600,22.9,-1172290200,-72.5,8423910764,58773,-131071,-69,1018730,776,3476
20170515,3,3,1,OLD,20163603,3,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,301862100,15.6,-765536000,-71.7,21246287786,37940,-82324,-68.5,2463625,672,2588
20170515,4,4,-1,OLD,20174061,4,보스 베이비,2017-05-03,279496600,14.4,-1009675000,-78.3,15156778804,37848,-122910,-76.5,1959869,558,1698
20170515,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,160221600,8.3,-290814000,-64.5,2530523186,21599,-31928,-59.6,313488,458,1867
20170515,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,85666800,4.4,-203173500,-70.3,1692173214,11696,-24453,-67.6,214322,418,967
20170515,7,7,1,OLD,20161726,7,임금님의 사건수첩,2017-04-26,45965800,2.4,-48489200,-51.3,12557015323,6602,-5146,-43.8,1619320,368,697
20170515,8,8,-1,OLD,20173961,8,킹 아서: 제왕의 검,2017-05-17,29341600,1.5,-173189000,-85.5,477000900,3423,-19696,-85.2,54173,45,137
20170515,9,9,1,OLD,20167542,9,분노의 질주: 더 익스트림,2017-04-12,21219800,1.1,-27079100,-56.1,29946571848,2848,-2814,-49.7,3648615,173,283
20170515,10,10,1,OLD,20164844,10,불한당: 나쁜 놈들의 세상,2017-05-17,20336000,1.0,-22261200,-52.3,185489800,2542,-2171,-46.1,21444,13,13
20170516,1,1,0,OLD,20162722,1,보안관,2017-05-03,380132700,24.7,-90568300,-19.2,18784887209,52173,-12274,-19,2323185,732,3262
20170516,2,2,0,OLD,20179382,2,에이리언: 커버넌트,2017-05-09,338088500,22.0,-105761100,-23.8,8761999264,44467,-14306,-24.3,1063197,762,3395
20170516,3,3,0,OLD,20163603,3,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,257682800,16.8,-44179300,-14.6,21503970586,31765,-6175,-16.3,2495390,672,2578
20170516,4,4,0,OLD,20174061,4,보스 베이비,2017-05-03,186227900,12.1,-93268700,-33.4,15343006704,24749,-13099,-34.6,1984618,544,1612
20170516,5,5,0,OLD,20156708,5,석조저택 살인사건,2017-05-09,111344600,7.2,-48877000,-30.5,2641867786,15096,-6503,-30.1,328584,457,1812
20170516,6,6,0,OLD,20170321,6,목소리의 형태,2017-05-09,52514800,3.4,-33152000,-38.7,1744688014,7041,-4655,-39.8,221363,411,906
20170516,7,7,0,OLD,20161726,7,임금님의 사건수첩,2017-04-26,37198500,2.4,-8767300,-19.1,12594213823,5704,-898,-13.6,1625024,371,677
20170516,8,8,2,OLD,20164844,8,불한당: 나쁜 놈들의 세상,2017-05-17,43667900,2.8,23331900,114.7,229157700,4819,2277,89.6,26263,34,34
20170516,9,9,-1,OLD,20173961,9,킹 아서: 제왕의 검,2017-05-17,27800600,1.8,-1541000,-5.3,504801500,3264,-159,-4.6,57437,47,142
20170516,10,10,-1,OLD,20167542,10,분노의 질주: 더 익스트림,2017-04-12,18605500,1.2,-2614300,-12.3,29965177348,2462,-386,-13.6,3651077,166,268
20170517,1,1,7,OLD,20164844,1,불한당: 나쁜 놈들의 세상,2017-05-17,713315600,28.6,669647700,1533.5,942473300,95271,90452,1877,121534,800,3800
20170517,2,2,0,NEW,20175262,2,겟 아웃,2017-05-17,703529100,28.3,703529100,100,705721100,92124,92124,100,92398,531,2641
20170517,3,3,6,OLD,20173961,3,킹 아서: 제왕의 검,2017-05-17,234956600,9.4,207156000,745.1,739758100,31067,27803,851.8,88504,554,2328
20170517,4,4,-3,OLD,20162722,4,보안관,2017-05-03,202147700,8.1,-177985000,-46.8,18987034909,28064,-24109,-46.2,2351249,603,2136
20170517,5,5,-3,OLD,20179382,5,에이리언: 커버넌트,2017-05-09,195132900,7.8,-142955600,-42.3,8957132164,25972,-18495,-41.6,1089169,503,1867
20170517,6,6,-3,OLD,20163603,6,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,159947300,6.4,-97735500,-37.9,21663917886,21142,-10623,-33.4,2516532,473,1221
20170517,7,7,-3,OLD,20174061,7,보스 베이비,2017-05-03,123475400,5.0,-62752500,-33.7,15466482104,16783,-7966,-32.2,2001401,418,973
20170517,8,8,-3,OLD,20156708,8,석조저택 살인사건,2017-05-09,28268400,1.1,-83076200,-74.6,2670136186,3994,-11102,-73.5,332578,274,507
20170517,9,9,-3,OLD,20170321,9,목소리의 형태,2017-05-09,26696600,1.1,-25818200,-49.2,1771384614,3629,-3412,-48.5,224992,217,341
20170517,10,10,-3,OLD,20161726,10,임금님의 사건수첩,2017-04-26,12419000,0.5,-24779500,-66.6,12606632823,1833,-3871,-67.9,1626857,58,81
20170518,1,1,1,OLD,20175262,1,겟 아웃,2017-05-17,831984300,32.9,128455200,18.3,1537705400,108629,16505,17.9,201027,622,2767
