0,1,2
20170527,10,너무기대하고 있어요 재미있는 옥토넛  
20170526,10,꼭 보고싶어요  딸이랑 같이 좋은추억남길게요 ~~~  
20170421,10,꼭 보고싶네요! (갈수있으면 좋겠네요 ㅠㅠ)  
20170410,10,이번 미리보여주는 영화인 더 파이널 더욱더 기대가 크내요 개봉하면 꼭 보러 갈꺼에요 ♥ 그리고 이거 끝나도 개속 볼거에요 ♥  
