date,rnum,rank,rankInten,rankOldAndNew,movieCd,rnum,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20170820,7,7,1,OLD,20178641,7,빅풋 주니어,2017-08-09,148202000,1.3,16447800,12.5,1815523200,19631,1701,9.5,256405,258,347
20170820,8,8,-1,OLD,20179187,8,공범자들,2017-08-17,156625100,1.4,1511100,1,539577100,18891,334,1.8,65970,203,366
20170820,9,9,0,OLD,20179085,9,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,73475100,0.6,8920000,13.8,1093987100,9876,1091,12.4,153618,169,200
20170820,10,10,0,OLD,20179226,10,드래곤 스펠: 마법 꽃의 비밀,2017-08-15,67977700,0.6,5987700,9.7,437125200,8592,476,5.9,58531,145,220
20170821,1,1,0,OLD,20162869,1,택시운전사,2017-08-02,1101831000,29.4,-2131353800,-65.9,82912117449,149816,-239815,-61.5,10502800,933,4049
20170821,2,2,0,OLD,20162442,2,청년경찰,2017-08-09,901710500,24.0,-1816818600,-66.8,31797342741,120575,-210063,-63.5,4026979,798,3801
20170821,3,3,1,OLD,20151003,3,장산범,2017-08-17,603773800,16.1,-907873700,-60.1,5793443934,79511,-103800,-56.6,723473,626,2689
20170821,4,4,-1,OLD,20179901,4,혹성탈출: 종의 전쟁,2017-08-15,552618000,14.7,-1659953700,-75,13341156003,71141,-189534,-72.7,1612054,755,3282
20170821,5,5,0,OLD,20161081,5,애나벨 : 인형의 주인,2017-08-10,236309300,6.3,-440583300,-65.1,14306658664,30339,-50539,-62.5,1783945,478,1502
20170821,6,6,2,OLD,20179187,6,공범자들,2017-08-17,72962500,1.9,-83662600,-53.4,612539600,9858,-9033,-47.8,75828,210,425
20170821,7,7,-1,OLD,20173403,7,슈퍼배드 3,2017-07-26,58266500,1.6,-196365400,-77.1,23753372119,8570,-24969,-74.4,3260405,298,426
20170821,8,8,-1,OLD,20178641,8,빅풋 주니어,2017-08-09,40233500,1.1,-107968500,-72.9,1855756700,6103,-13528,-68.9,262508,205,253
20170821,9,9,2,OLD,20161481,9,군함도,2017-07-26,37418600,1.0,-20748900,-35.7,50329125068,5576,-1578,-22.1,6559996,174,244
20170821,10,10,2,OLD,20178762,10,파리로 가는 길,2017-08-03,20078700,0.5,-12416100,-38.2,667545000,2769,-1070,-27.9,84336,52,100
20170822,1,1,0,OLD,20162869,1,택시운전사,2017-08-02,964359600,27.9,-137471400,-12.5,83876477049,132430,-17386,-11.6,10635230,954,4020
20170822,2,2,0,OLD,20162442,2,청년경찰,2017-08-09,842227300,24.4,-59483200,-6.6,32639570041,113654,-6921,-5.7,4140633,817,3824
20170822,3,3,0,OLD,20151003,3,장산범,2017-08-17,527579800,15.3,-76194000,-12.6,6321023734,69637,-9874,-12.4,793110,648,2679
20170822,4,4,0,OLD,20179901,4,혹성탈출: 종의 전쟁,2017-08-15,470706200,13.6,-81911800,-14.8,13811862203,61048,-10093,-14.2,1673102,764,3209
20170822,5,5,0,OLD,20161081,5,애나벨 : 인형의 주인,2017-08-10,200021900,5.8,-36287400,-15.4,14506680564,25768,-4571,-15.1,1809713,483,1459
20170822,6,6,0,OLD,20179187,6,공범자들,2017-08-17,68652800,2.0,-4309700,-5.9,681192400,9347,-511,-5.2,85175,212,432
20170822,7,7,0,OLD,20173403,7,슈퍼배드 3,2017-07-26,60340100,1.7,2073600,3.6,23813712219,9111,541,6.3,3269516,308,424
20170822,8,8,0,OLD,20178641,8,빅풋 주니어,2017-08-09,46781700,1.4,6548200,16.3,1902538400,7293,1190,19.5,269801,204,243
20170822,9,9,0,OLD,20161481,9,군함도,2017-07-26,38597900,1.1,1179300,3.2,50367722968,6131,555,10,6566127,190,248
20170822,10,10,6,OLD,20164174,10,브이아이피,2017-08-23,48608500,1.4,39563500,437.4,70633500,4841,3836,381.7,7480,28,28
20170823,1,1,9,OLD,20164174,1,브이아이피,2017-08-23,1323933200,33.5,1275324700,2623.7,1394566700,174011,169170,3494.5,181491,851,3587
20170823,2,2,-1,OLD,20162869,2,택시운전사,2017-08-02,765510500,19.4,-198849100,-20.6,84641987549,105168,-27262,-20.6,10740398,833,2975
20170823,3,3,-1,OLD,20162442,3,청년경찰,2017-08-09,654954900,16.6,-187272400,-22.2,33294524941,88872,-24782,-21.8,4229505,747,2939
20170823,4,4,-1,OLD,20151003,4,장산범,2017-08-17,365480900,9.3,-162098900,-30.7,6686504634,48838,-20799,-29.9,841948,607,1733
20170823,5,5,-1,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,280362800,7.1,-190343400,-40.4,14092225003,36577,-24471,-40.1,1709679,553,1707
20170823,6,6,85,OLD,20170022,6,다크타워: 희망의 탑,2017-08-23,107372200,2.7,107192200,59551.2,110760200,14517,14508,161200,14927,497,1549
20170823,7,7,-2,OLD,20161081,7,애나벨 : 인형의 주인,2017-08-10,113570100,2.9,-86451800,-43.2,14620250664,14462,-11306,-43.9,1824175,316,670
20170823,8,8,-2,OLD,20179187,8,공범자들,2017-08-17,81430400,2.1,12777600,18.6,762622800,10973,1626,17.4,96148,228,437
20170823,9,9,-2,OLD,20173403,9,슈퍼배드 3,2017-07-26,32507900,0.8,-27832200,-46.1,23846220119,4930,-4181,-45.9,3274446,218,261
20170823,10,10,-2,OLD,20178641,10,빅풋 주니어,2017-08-09,29555900,0.7,-17225800,-36.8,1932094300,4739,-2554,-35,274540,156,179
20170824,1,1,0,OLD,20164174,1,브이아이피,2017-08-23,1208458900,32.3,-115474300,-8.7,2603025600,160139,-13872,-8,341630,897,3857
20170824,2,2,0,OLD,20162869,2,택시운전사,2017-08-02,733076500,19.6,-32434000,-4.2,85375064049,100785,-4383,-4.2,10841183,802,3039
20170824,3,3,0,OLD,20162442,3,청년경찰,2017-08-09,655790200,17.5,835300,0.1,33950315141,89912,1040,1.2,4319417,717,3044
20170824,4,4,0,OLD,20151003,4,장산범,2017-08-17,295593200,7.9,-69887700,-19.1,6982097834,38798,-10040,-20.6,880746,534,1579
20170824,5,5,0,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,264016900,7.0,-16345900,-5.8,14356241903,34575,-2002,-5.5,1744254,526,1609
20170824,6,6,0,OLD,20170022,6,다크타워: 희망의 탑,2017-08-23,95385500,2.5,-11986700,-11.2,206145700,12939,-1578,-10.9,27866,448,1403
20170824,7,7,0,OLD,20161081,7,애나벨 : 인형의 주인,2017-08-10,85459000,2.3,-28111100,-24.8,14705709664,10793,-3669,-25.4,1834968,246,523
20170824,8,8,0,OLD,20179187,8,공범자들,2017-08-17,67987200,1.8,-13443200,-16.5,830610000,9222,-1751,-16,105370,219,424
20170824,9,9,44,OLD,20165001,9,더 테이블,2017-08-24,49741400,1.3,48541400,4045.1,75798900,6504,6424,8030,9938,266,555
20170824,10,10,-1,OLD,20173403,10,슈퍼배드 3,2017-07-26,24360500,0.7,-8147400,-25.1,23870580619,3772,-1158,-23.5,3278218,154,176
20170825,1,1,0,OLD,20164174,1,브이아이피,2017-08-23,1234317352,27.8,25858452,2.1,3837342952,146348,-13791,-8.6,487978,958,4095
20170825,2,2,0,OLD,20162869,2,택시운전사,2017-08-02,892566300,20.1,159489800,21.8,86267630349,110401,9616,9.5,10951584,831,3141
20170825,3,3,0,OLD,20162442,3,청년경찰,2017-08-09,871059574,19.6,215269374,32.8,34821374715,107490,17578,19.6,4426907,742,3178
20170825,4,4,0,OLD,20151003,4,장산범,2017-08-17,436418174,9.8,140824974,47.6,7418516008,53457,14659,37.8,934203,555,1647
20170825,5,5,0,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,338149326,7.6,74132426,28.1,14694391229,40216,5641,16.3,1784470,518,1576
20170825,6,6,0,OLD,20170022,6,다크타워: 희망의 탑,2017-08-23,139298548,3.1,43913048,46,345444248,16963,4024,31.1,44829,462,1325
20170825,7,7,0,OLD,20161081,7,애나벨 : 인형의 주인,2017-08-10,127531600,2.9,42072600,49.2,14833241264,14838,4045,37.5,1849806,253,517
20170825,8,8,0,OLD,20179187,8,공범자들,2017-08-17,83182200,1.9,15195000,22.3,913792200,9955,733,7.9,115325,236,449
20170825,9,9,0,OLD,20165001,9,더 테이블,2017-08-24,57811200,1.3,8069800,16.2,133610100,6831,327,5,16769,259,514
20170825,10,10,3,OLD,20170389,10,극장판 위 베어 베어스: 곰 브라더스,2017-08-24,20829500,0.5,1079200,5.5,46577800,2981,-40,-1.3,6620,237,289
20170826,1,1,0,OLD,20164174,1,브이아이피,2017-08-23,2087752273,24.6,853434921,69.1,5925095225,244541,98193,67.1,732519,996,4451
20170826,2,2,0,OLD,20162869,2,택시운전사,2017-08-02,1809785500,21.4,917219200,102.8,88077415849,218682,108281,98.1,11170266,861,3375
20170826,3,3,0,OLD,20162442,3,청년경찰,2017-08-09,1794548601,21.2,923489027,106,36615923316,218153,110663,103,4645060,779,3361
20170826,4,4,0,OLD,20151003,4,장산범,2017-08-17,821453551,9.7,385035377,88.2,8239969559,102702,49245,92.1,1036905,592,1723
20170826,5,5,0,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,718172949,8.5,380023623,112.4,15412564178,85862,45646,113.5,1870332,525,1480
20170826,6,6,1,OLD,20161081,6,애나벨 : 인형의 주인,2017-08-10,225601800,2.7,98070200,76.9,15058843064,27008,12170,82,1876814,265,546
20170826,7,7,-1,OLD,20170022,7,다크타워: 희망의 탑,2017-08-23,154917327,1.8,15618779,11.2,500361575,18812,1849,10.9,63641,448,947
20170826,8,8,0,OLD,20179187,8,공범자들,2017-08-17,148409500,1.8,65227300,78.4,1062201700,17546,7591,76.3,132871,243,444
20170826,9,9,3,OLD,20173403,9,슈퍼배드 3,2017-07-26,100601900,1.2,81444100,425.1,23990340319,13178,10587,408.6,3293987,222,295
20170826,10,10,3,OLD,20178641,10,빅풋 주니어,2017-08-09,72194600,0.9,56549400,361.4,2040923300,9690,7310,307.1,290014,193,249
20170827,1,1,0,OLD,20164174,1,브이아이피,2017-08-23,1781808200,24.0,-305944073,-14.7,7706903425,207804,-36737,-15,940323,951,4217
20170827,2,2,0,OLD,20162869,2,택시운전사,2017-08-02,1639910700,22.1,-169874800,-9.4,89717326549,198166,-20516,-9.4,11368432,861,3326
20170827,3,3,0,OLD,20162442,3,청년경찰,2017-08-09,1555737400,21.0,-238811201,-13.3,38171660716,189064,-29089,-13.3,4834124,771,3350
20170827,4,4,0,OLD,20151003,4,장산범,2017-08-17,690619900,9.3,-130833651,-15.9,8930589459,84980,-17722,-17.3,1121885,617,1730
20170827,5,5,0,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,640826200,8.6,-77346749,-10.8,16053390378,76457,-9405,-11,1946789,507,1436
20170827,6,6,0,OLD,20161081,6,애나벨 : 인형의 주인,2017-08-10,179171400,2.4,-46430400,-20.6,15238014464,21123,-5885,-21.8,1897937,260,545
20170827,7,7,0,OLD,20170022,7,다크타워: 희망의 탑,2017-08-23,136942300,1.8,-17975027,-11.6,637303875,16657,-2155,-11.5,80298,446,905
20170827,8,8,0,OLD,20179187,8,공범자들,2017-08-17,136129400,1.8,-12280100,-8.3,1198331100,16477,-1069,-6.1,149348,246,444
20170827,9,9,0,OLD,20173403,9,슈퍼배드 3,2017-07-26,107800800,1.5,7198900,7.2,24098141119,13924,746,5.7,3307911,224,308
20170827,10,10,0,OLD,20178641,10,빅풋 주니어,2017-08-09,76616800,1.0,4422200,6.1,2117540100,10209,519,5.4,300223,197,253
20170828,1,1,0,OLD,20164174,1,브이아이피,2017-08-23,585721500,25.6,-1196086700,-67.1,8292624925,77647,-130157,-62.6,1017970,890,3966
20170828,2,2,0,OLD,20162869,2,택시운전사,2017-08-02,474055200,20.7,-1165855500,-71.1,90191381749,65223,-132943,-67.1,11433655,827,3150
20170828,3,3,0,OLD,20162442,3,청년경찰,2017-08-09,460324200,20.1,-1095413200,-70.4,38631984916,61716,-127348,-67.4,4895840,716,3133
20170828,4,4,0,OLD,20151003,4,장산범,2017-08-17,212722200,9.3,-477897700,-69.2,9143311659,27765,-57215,-67.3,1149650,548,1686
20170828,5,5,0,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,163737200,7.1,-477089000,-74.4,16217127578,21369,-55088,-72.1,1968158,487,1430
20170828,6,6,0,OLD,20161081,6,애나벨 : 인형의 주인,2017-08-10,59212300,2.6,-119959100,-67,15297226764,7541,-13582,-64.3,1905478,248,507
20170828,7,7,1,OLD,20179187,7,공범자들,2017-08-17,53058600,2.3,-83070800,-61,1251389700,7218,-9259,-56.2,156566,237,468
20170828,8,8,-1,OLD,20170022,8,다크타워: 희망의 탑,2017-08-23,52026500,2.3,-84915800,-62,689330375,7085,-9572,-57.5,87383,411,974
20170828,9,9,3,OLD,20165001,9,더 테이블,2017-08-24,47862500,2.1,-27372600,-36.4,334525800,6248,-2434,-28,40808,259,483
20170828,10,10,0,NEW,20179407,10,로마의 휴일,2017-08-30,21104000,0.9,21104000,100,62223500,2638,2638,100,7745,8,8
20170829,1,1,0,OLD,20164174,1,브이아이피,2017-08-23,506939700,23.3,-78781800,-13.5,8799564625,68261,-9386,-12.1,1086231,896,3942
20170829,2,2,0,OLD,20162869,2,택시운전사,2017-08-02,459346200,21.1,-14709000,-3.1,90650727949,64626,-597,-0.9,11498281,863,3171
20170829,3,3,0,OLD,20162442,3,청년경찰,2017-08-09,454162300,20.8,-6161900,-1.3,39086147216,61798,82,0.1,4957638,733,3131
20170829,4,4,0,OLD,20151003,4,장산범,2017-08-17,189733000,8.7,-22989200,-10.8,9333044659,24918,-2847,-10.3,1174568,559,1664
20170829,5,5,0,OLD,20179901,5,혹성탈출: 종의 전쟁,2017-08-15,153309500,7.0,-10427700,-6.4,16370437078,20027,-1342,-6.3,1988185,489,1423
20170829,6,6,1,OLD,20179187,6,공범자들,2017-08-17,58810700,2.7,5752100,10.8,1310200400,8090,872,12.1,164656,245,472
20170829,7,7,2,OLD,20165001,7,더 테이블,2017-08-24,59456100,2.7,11593600,24.2,393981900,7921,1673,26.8,48729,272,501
20170829,8,8,-2,OLD,20161081,8,애나벨 : 인형의 주인,2017-08-10,52908200,2.4,-6304100,-10.6,15350134964,6727,-814,-10.8,1912205,253,507
20170829,9,9,-1,OLD,20170022,9,다크타워: 희망의 탑,2017-08-23,47108900,2.2,-4917600,-9.5,736439275,6370,-715,-10.1,93753,384,905
20170829,10,10,0,OLD,20179407,10,로마의 휴일,2017-08-30,25945000,1.2,4841000,22.9,88168500,3263,625,23.7,11008,12,12
20170830,1,1,0,NEW,20171962,1,킬러의 보디가드,2017-08-30,749584000,22.9,749584000,100,892516300,123601,123601,100,139677,380,1739
20170830,2,2,1,OLD,20162442,2,청년경찰,2017-08-09,507722900,15.5,53560600,11.8,39593870116,87406,25608,41.4,5045044,627,2214
20170830,3,3,-1,OLD,20162869,3,택시운전사,2017-08-02,457704500,14.0,-1641700,-0.4,91108432449,79377,14751,22.8,11577658,630,2130
20170830,4,4,19,OLD,20158047,4,발레리안: 천 개 행성의 도시,2017-08-30,422633400,12.9,418633400,10465.8,520538400,70846,70346,14069.2,80567,614,2317
20170830,5,5,-4,OLD,20164174,5,브이아이피,2017-08-23,368763400,11.3,-138176300,-27.3,9168328025,63110,-5151,-7.5,1149341,601,2054
20170830,6,6,12,OLD,20179491,6,아토믹 블론드,2017-08-30,163448800,5.0,155656800,1997.6,189154800,27662,26688,2740,30784,471,1857
20170830,7,7,-3,OLD,20151003,7,장산범,2017-08-17,146341900,4.5,-43391100,-22.9,9479386559,25062,144,0.6,1199630,337,790
20170830,8,8,2,OLD,20179407,8,로마의 휴일,2017-08-30,143614500,4.4,117669500,453.5,231783000,24402,21139,647.8,35410,416,1792
20170830,9,9,-4,OLD,20179901,9,혹성탈출: 종의 전쟁,2017-08-15,65962500,2.0,-87347000,-57,16436399578,10861,-9166,-45.8,1999046,242,413
20170830,10,10,-4,OLD,20179187,10,공범자들,2017-08-17,45670100,1.4,-13140600,-22.3,1355870500,7353,-737,-9.1,172009,171,299
20170831,1,1,0,OLD,20171962,1,킬러의 보디가드,2017-08-30,642292600,26.3,-107291400,-14.3,1534808900,81197,-42404,-34.3,220874,358,1756
20170831,2,2,1,OLD,20162869,2,택시운전사,2017-08-02,335370500,13.7,-122334000,-26.7,91443802949,47308,-32069,-40.4,11624966,615,2131
20170831,3,3,-1,OLD,20162442,3,청년경찰,2017-08-09,334179600,13.7,-173543300,-34.2,39928049716,46169,-41237,-47.2,5091213,575,2142
20170831,4,4,0,OLD,20158047,4,발레리안: 천 개 행성의 도시,2017-08-30,306544000,12.6,-116089400,-27.5,827082400,40080,-30766,-43.4,120647,593,2364
20170831,5,5,0,OLD,20164174,5,브이아이피,2017-08-23,224512300,9.2,-144251100,-39.1,9392840325,30612,-32498,-51.5,1179953,576,1972
20170831,6,6,0,OLD,20179491,6,아토믹 블론드,2017-08-30,123091300,5.0,-40357500,-24.7,312246100,17058,-10604,-38.3,47842,448,1809
20170831,7,7,1,OLD,20179407,7,로마의 휴일,2017-08-30,101592800,4.2,-42021700,-29.3,333375800,14432,-9970,-40.9,49842,399,1732
20170831,8,8,-1,OLD,20151003,8,장산범,2017-08-17,87195200,3.6,-59146700,-40.4,9566581759,11552,-13510,-53.9,1211182,323,751
20170831,9,9,1,OLD,20179187,9,공범자들,2017-08-17,43718600,1.8,-1951500,-4.3,1399589100,5991,-1362,-18.5,178000,179,297
20170831,10,10,-1,OLD,20179901,10,혹성탈출: 종의 전쟁,2017-08-15,40112000,1.6,-25850500,-39.2,16476511578,5613,-5248,-48.3,2004659,204,372
